0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
14.1837,16.3397,16.3397,16.5418,16.5418,14.1914,14.1914,14.1914,18.1858,18.1858,15.7468,9.6279,9.0817,9.0817,6.6016,18.6367,6.0186,6.0186,6.0186,6.0186,22.153,15.8148,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,12.4708,22.615,4.6226,13.1375,20.4973,2.7975,2.7975,2.7975,2.7975,2.7975,8.3278,13.3108,14.6936,3.8043,3.8043,3.8043,3.8043,3.8043,27.0927,11.5018,13.179200000000002,24.3879,inf,inf,16.221700000000002,16.221700000000002,19.098,18.5927,18.5927,14.4111,19.221400000000003,27.1966,15.0285,19.8835,19.8835,19.8835,25.9411,16.6018,27.8298,16.9647,22.09,22.0666,27.0566,24.2056,30.8455,31.1348,31.3149,31.6386,19.3815,41.1596,26.8178,29.8074,25.0615,22.9879,20.9043,25.7002,33.8026,34.085800000000006,34.435199999999995,34.692699999999995,34.6993,34.9822,35.0464,22.3609,49.7775,27.7381,23.4186,23.4724,36.2699,28.3268,36.3816,36.5066,36.6019,32.711,39.0659,37.141,36.6625,30.8108,31.5237,26.9113,39.7413,27.155900000000003,32.0943,32.1223,40.4405,36.7051,44.9171,40.7902,32.881699999999995,33.2156,33.880199999999995,39.5025,30.4692,30.8971,39.6876,43.798300000000005,44.2897,32.6676,45.5755,45.5866,45.6755,39.1496,47.2106,40.526,49.1409,39.3265,41.2719,47.3383,47.651300000000006,58.7249,14.1837,14.1837,14.1914,18.1858
14.1837,16.3397,16.3397,16.5418,16.5418,14.1914,14.1914,14.1914,18.1858,18.1858,15.7468,9.6279,9.0817,9.0817,6.6016,18.6367,6.0186,6.0186,6.0186,6.0186,22.153,15.8148,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,10.554200000000002,12.4708,22.615,4.6226,13.1375,20.4973,2.7975,2.7975,2.7975,2.7975,2.7975,8.3278,13.3108,14.6936,3.8043,3.8043,3.8043,3.8043,3.8043,27.0927,11.5018,13.179200000000002,24.3879,inf,inf,16.221700000000002,16.221700000000002,19.098,18.5927,18.5927,14.4111,19.221400000000003,27.1966,15.0285,19.8835,19.8835,19.8835,25.9411,16.6018,27.8298,16.9647,22.09,22.0666,27.0566,24.2056,30.8455,31.1348,31.3149,31.6386,19.3815,41.1596,26.8178,29.8074,25.0615,22.9879,20.9043,25.7002,33.8026,34.085800000000006,34.435199999999995,34.692699999999995,34.6993,34.9822,35.0464,22.3609,49.7775,27.7381,23.4186,23.4724,36.2699,28.3268,36.3816,36.5066,36.6019,32.711,39.0659,37.141,36.6625,30.8108,31.5237,26.9113,39.7413,27.155900000000003,32.0943,32.1223,40.4405,36.7051,44.9171,40.7902,32.881699999999995,33.2156,33.880199999999995,39.5025,30.4692,30.8971,39.6876,43.798300000000005,44.2897,32.6676,45.5755,45.5866,45.6755,39.1496,47.2106,40.526,49.1409,39.3265,41.2719,47.3383,47.651300000000006,58.7249,14.1837,14.1837,14.1914,18.1858
14.354,16.509900000000002,16.509900000000002,16.7121,16.7121,9.5945,9.5945,9.5945,18.356,18.356,8.6696,18.3582,6.226100000000001,6.226100000000001,15.9784,18.8069,10.929200000000002,10.929200000000002,10.929200000000002,10.929200000000002,22.3232,22.5888,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,4.3115,21.3108,22.7852,14.4623,5.3733,20.6675,12.9472,12.9472,12.9472,12.9472,12.9472,21.6988,23.366,3.7707,8.3285,8.3285,8.3285,8.3285,8.3285,27.2629,22.014,25.5744,10.3655,16.221700000000002,16.221700000000002,inf,inf,9.2494,7.019,7.019,19.6185,7.6836,26.8909,20.2359,9.7291,9.7291,9.7291,14.7858,21.8092,13.4251,22.1721,34.3216,11.2531,12.6519,31.3242,30.5397,15.9867,31.0092,31.3328,24.5889,21.5855,18.2992,15.4027,11.1073,35.2195,26.1117,11.2955,20.9242,33.7801,34.1295,34.386900000000004,34.3936,34.6765,22.4702,27.5683,49.4717,13.5673,28.626,28.6798,20.3386,17.5134,17.9692,36.2008,24.0257,22.8624,17.6741,36.8353,43.4041,16.64,20.7102,32.118700000000004,39.4355,32.3633,15.9602,14.4358,40.134800000000006,26.8565,26.8824,40.4844,22.0682,22.4021,23.0667,28.3472,35.6766,36.1045,29.839,43.4925,43.9839,37.875,45.2697,45.2809,45.369800000000005,25.1555,46.9048,52.7575,48.8351,44.5339,46.4793,36.524800000000006,52.8587,47.9114,14.354,14.354,9.5945,18.356
15.7995,17.5703,17.5703,17.7724,17.7724,12.1496,12.1496,12.1496,19.3298,19.3298,11.2248,19.0473,10.4213,10.4213,21.2009,15.5452,13.852799999999998,13.852799999999998,13.852799999999998,13.852799999999998,23.7688,24.0343,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,21.9998,24.2308,21.0562,7.0905,13.3182,17.736099999999997,17.736099999999997,17.736099999999997,17.736099999999997,17.736099999999997,23.5036,24.055,6.0686,17.220599999999997,17.220599999999997,17.220599999999997,17.220599999999997,17.220599999999997,28.7096,25.7225,25.9026,6.7205,19.098,19.098,9.2494,9.2494,inf,7.7987,7.7987,25.129900000000003,17.7566,18.9411,25.7473,9.007100000000001,9.007100000000001,9.007100000000001,10.3141,27.3206,5.2562,27.6834,34.210800000000006,10.8658,4.483,34.7512,18.305,14.3735,26.9067,25.8834,30.1002,16.6434,10.1303,7.2338,10.3201,36.1548,31.623,5.4339,17.2667,21.5454,28.6801,28.9375,28.9442,29.2271,21.047400000000003,33.0796,35.6151,11.6296,34.1373,34.191199999999995,18.9158,22.707,16.546400000000002,30.7514,21.1523,15.5247,11.5819,31.385900000000003,41.9084,11.2819,16.6598,37.6301,26.5012,37.8746,12.2909,8.7404,25.0438,19.5188,18.1445,35.035,27.2619,24.0623,24.7269,22.4562,41.1879,41.6159,22.5014,38.0431,38.5345,43.386300000000006,39.8203,39.8315,39.9204,23.1651,41.4554,52.755300000000005,43.3857,50.045300000000005,51.9907,31.2124,58.3701,53.1051,15.7995,15.7995,12.1496,19.3298
15.7995,17.5703,17.5703,17.7724,17.7724,12.1496,12.1496,12.1496,19.3298,19.3298,11.2248,19.0473,10.4213,10.4213,21.2009,15.5452,13.852799999999998,13.852799999999998,13.852799999999998,13.852799999999998,23.7688,24.0343,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,9.3144,21.9998,24.2308,21.0562,7.0905,13.3182,17.736099999999997,17.736099999999997,17.736099999999997,17.736099999999997,17.736099999999997,23.5036,24.055,6.0686,17.220599999999997,17.220599999999997,17.220599999999997,17.220599999999997,17.220599999999997,28.7096,25.7225,25.9026,6.7205,19.098,19.098,9.2494,9.2494,inf,7.7987,7.7987,25.129900000000003,17.7566,18.9411,25.7473,9.007100000000001,9.007100000000001,9.007100000000001,10.3141,27.3206,5.2562,27.6834,34.210800000000006,10.8658,4.483,34.7512,18.305,14.3735,26.9067,25.8834,30.1002,16.6434,10.1303,7.2338,10.3201,36.1548,31.623,5.4339,17.2667,21.5454,28.6801,28.9375,28.9442,29.2271,21.047400000000003,33.0796,35.6151,11.6296,34.1373,34.191199999999995,18.9158,22.707,16.546400000000002,30.7514,21.1523,15.5247,11.5819,31.385900000000003,41.9084,11.2819,16.6598,37.6301,26.5012,37.8746,12.2909,8.7404,25.0438,19.5188,18.1445,35.035,27.2619,24.0623,24.7269,22.4562,41.1879,41.6159,22.5014,38.0431,38.5345,43.386300000000006,39.8203,39.8315,39.9204,23.1651,41.4554,52.755300000000005,43.3857,50.045300000000005,51.9907,31.2124,58.3701,53.1051,15.7995,15.7995,12.1496,19.3298
16.7249,18.8809,18.8809,19.083,19.083,16.732599999999998,16.732599999999998,16.732599999999998,20.727,20.727,13.5279,20.7292,11.0843,11.0843,18.349400000000003,21.1779,13.3001,13.3001,13.3001,13.3001,24.6942,24.9597,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,9.1697,23.6817,25.1562,16.8332,10.2316,23.0385,15.3181,15.3181,15.3181,15.3181,15.3181,24.0697,25.7369,8.6289,11.4166,11.4166,11.4166,11.4166,11.4166,29.6339,24.385,27.945400000000003,13.1143,18.5927,18.5927,7.019,7.019,7.7987,inf,inf,22.1756,10.2407,29.448,22.7931,4.1111,4.1111,4.1111,16.9163,24.3664,9.7189,24.7292,36.8787,8.9308,8.9457,33.8813,33.0968,20.9606,33.566300000000005,33.889900000000004,27.146,21.5775,14.593,11.6966,7.155,37.7766,28.6688,7.589300000000001,23.8538,36.3372,36.6866,36.944,36.9507,37.2336,37.2977,30.125400000000003,52.0289,9.615,31.1831,31.237,23.2683,15.1911,20.8989,38.758,26.0865,20.6911,13.9679,39.3924,45.9612,12.6877,13.646,34.6758,41.9927,34.9204,12.254,10.7296,42.6919,24.6851,20.5304,43.0415,19.746,20.0799,20.7445,27.6226,38.2337,38.6616,27.6677,46.0496,46.541,40.4321,47.8269,47.838,47.9269,21.2033,49.462,55.3147,51.3922,47.091,49.0364,34.2026,55.4159,45.5892,16.7249,16.7249,16.732599999999998,20.727
17.3251,19.481,19.481,19.6832,19.6832,17.3328,17.3328,17.3328,21.3271,21.3271,18.8881,9.6218,15.0317,15.0317,8.0146,21.778,11.9686,11.9686,11.9686,11.9686,16.7805,12.3911,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,20.112,11.9978,19.1798,9.1546,19.0875,23.6386,13.0517,13.0517,13.0517,13.0517,13.0517,6.6705,9.8871,21.7488,14.1869,14.1869,14.1869,14.1869,14.1869,30.234,6.502,7.1627,27.5293,14.4111,14.4111,19.6185,19.6185,25.129900000000003,22.1756,22.1756,inf,22.4069,30.3822,1.6415,23.069,23.069,23.069,33.3965,3.2148000000000003,31.0153,3.5776,15.7271,25.2521,30.2421,19.5443,34.031,34.3203,34.5005,34.8241,5.9944,44.3451,35.8894,32.993,28.2471,16.625,7.5172,28.8857,36.9881,37.2714,37.6207,37.8782,37.8849,38.1678,38.2319,10.1795,32.625,30.9237,11.2371,11.291,39.4554,31.512400000000003,39.5671,39.6921,39.7874,41.1576,42.2514,40.3265,31.7034,33.9964,34.7092,14.7299,42.9268,14.9745,35.279900000000005,35.3078,43.6261,45.1516,48.1026,43.9757,36.0672,36.4011,37.0657,46.9579,18.2878,18.7157,48.1342,46.9838,47.4752,20.4861,48.761,48.7721,48.8611,42.3351,50.3961,34.1631,52.3264,27.1451,29.0905,50.5238,35.4699,61.9104,17.3251,17.3251,17.3328,21.3271
17.3536,19.5096,19.5096,19.7117,19.7117,17.3613,17.3613,17.3613,21.3557,21.3557,12.8227,21.3579,10.3791,10.3791,18.9781,21.8066,13.9288,13.9288,13.9288,13.9288,25.3229,25.5884,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,8.177100000000001,24.3104,25.7849,17.4619,11.4165,23.6672,15.9468,15.9468,15.9468,15.9468,15.9468,24.698400000000003,26.3656,9.8139,11.3394,11.3394,11.3394,11.3394,11.3394,30.2626,25.0136,28.5741,16.4087,19.221400000000003,19.221400000000003,7.6836,7.6836,17.7566,10.2407,10.2407,22.4069,inf,22.8834,12.553,15.5703,15.5703,15.5703,23.4403,14.1263,23.5166,14.4891,26.6386,17.753400000000003,22.7434,23.6413,26.5323,26.8216,27.0017,27.3254,16.905900000000003,36.8464,28.3907,25.4942,20.7483,27.5365,18.4288,21.387,29.4894,29.7726,30.122,30.3795,30.3861,30.669,30.7331,19.8854,45.4643,23.4249,20.943,20.9969,31.9567,24.0136,32.068400000000004,32.193400000000004,32.2887,31.201400000000003,34.7526,32.8278,39.3967,26.4976,27.2105,24.4358,35.4281,24.6804,27.7811,27.8091,36.127300000000005,35.1954,40.6039,36.4769,28.5685,28.9024,29.567,37.0017,27.9937,28.4216,38.178,39.485,39.9764,30.192,41.2623,41.2734,41.362300000000005,34.8363,42.897400000000005,45.0746,44.8276,36.851,38.7964,43.0251,45.1758,54.4117,17.3536,17.3536,17.3613,21.3557
17.3824,15.4967,15.4967,13.3873,13.3873,17.0717,17.0717,17.0717,16.4443,16.4443,15.6837,21.3867,20.8085,20.8085,23.5403,10.5206,21.9041,21.9041,21.9041,21.9041,25.3516,25.6172,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,22.1473,24.3392,20.7403,25.4372,22.6255,8.8087,23.9221,23.9221,23.9221,23.9221,23.9221,25.843,26.3944,24.1816,23.8639,23.8639,23.8639,23.8639,23.8639,19.2812,28.0619,28.242,12.215,27.1966,27.1966,26.8909,26.8909,18.9411,29.448,29.448,30.3822,22.8834,inf,31.0125,31.0858,31.0858,31.0858,12.3717,32.5858,19.5688,32.948699999999995,36.4112,33.2689,23.2038,36.9516,4.2786,4.5679,9.4378,9.7846,35.3655,14.5927,18.5845,22.2882,36.2638,38.3552,36.8883,24.9308,7.2358,7.519,12.5813,12.8387,12.8454,13.1283,8.4795,38.3449,22.5439,38.9404,39.4026,39.4564,9.703,39.5291,9.8147,14.6527,10.035,20.8251,27.8558,15.2871,29.0012,29.306,42.726,42.895300000000006,12.4748,43.1399,28.0048,25.9525,12.7792,24.8191,24.8451,18.9362,44.084,44.4179,45.0825,25.9331,46.4532,46.8811,27.8017,21.9443,22.4357,48.6516,23.7216,23.7327,23.8216,50.3518,25.3567,39.8481,27.286900000000003,55.3105,57.2559,58.5406,63.6353,69.9272,17.3824,17.3824,17.0717,16.4443
17.9425,20.0985,20.0985,20.3006,20.3006,17.950200000000002,17.950200000000002,17.950200000000002,21.9446,21.9446,19.5056,12.5259,15.6491,15.6491,8.632100000000001,22.3955,12.586,12.586,12.586,12.586,15.3441,10.9547,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,10.5614,17.7434,9.7721,19.7049,24.2561,13.6691,13.6691,13.6691,13.6691,13.6691,8.5903,8.450700000000001,22.3662,14.8044,14.8044,14.8044,14.8044,14.8044,21.0214,5.065600000000001,5.7263,28.1467,15.0285,15.0285,20.2359,20.2359,25.7473,22.7931,22.7931,1.6415,12.553,31.0125,inf,23.6663,23.6663,23.6663,33.9938,1.5733,31.6126,2.1347,14.2842,25.849400000000003,30.8394,18.1015,34.6283,34.9176,35.0977,35.4214,4.3529,44.9424,36.4867,33.5902,28.8444,15.1821,5.8757,29.483,37.5854,37.8687,38.218,38.4755,38.4821,38.765,38.8292,10.7767,31.1822,31.5209,11.8344,11.8883,40.0527,32.1096,40.1644,40.2894,40.3847,41.7549,42.8487,40.9238,30.2606,34.593599999999995,35.3065,15.3272,43.5241,15.5717,35.8771,35.9051,44.2233,45.7489,48.6999,44.573,36.6645,36.9984,37.663,47.5552,18.885,19.313,48.7315,47.5811,48.0725,21.0834,49.3583,49.3694,49.4583,42.9324,50.9934,32.7202,52.9237,27.7424,29.6878,51.1211,36.0672,62.5077,17.9425,17.9425,17.950200000000002,21.9446
17.9425,20.0985,20.0985,20.3006,20.3006,17.950200000000002,17.950200000000002,17.950200000000002,21.9446,21.9446,19.5056,12.5259,15.6491,15.6491,8.632100000000001,22.3955,12.586,12.586,12.586,12.586,15.3441,10.9547,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,10.5614,17.7434,9.7721,19.7049,24.2561,13.6691,13.6691,13.6691,13.6691,13.6691,8.5903,8.450700000000001,22.3662,14.8044,14.8044,14.8044,14.8044,14.8044,21.0214,5.065600000000001,5.7263,28.1467,15.0285,15.0285,20.2359,20.2359,25.7473,22.7931,22.7931,1.6415,12.553,31.0125,inf,23.6663,23.6663,23.6663,33.9938,1.5733,31.6126,2.1347,14.2842,25.849400000000003,30.8394,18.1015,34.6283,34.9176,35.0977,35.4214,4.3529,44.9424,36.4867,33.5902,28.8444,15.1821,5.8757,29.483,37.5854,37.8687,38.218,38.4755,38.4821,38.765,38.8292,10.7767,31.1822,31.5209,11.8344,11.8883,40.0527,32.1096,40.1644,40.2894,40.3847,41.7549,42.8487,40.9238,30.2606,34.593599999999995,35.3065,15.3272,43.5241,15.5717,35.8771,35.9051,44.2233,45.7489,48.6999,44.573,36.6645,36.9984,37.663,47.5552,18.885,19.313,48.7315,47.5811,48.0725,21.0834,49.3583,49.3694,49.4583,42.9324,50.9934,32.7202,52.9237,27.7424,29.6878,51.1211,36.0672,62.5077,17.9425,17.9425,17.950200000000002,21.9446
17.9425,20.0985,20.0985,20.3006,20.3006,17.950200000000002,17.950200000000002,17.950200000000002,21.9446,21.9446,19.5056,12.5259,15.6491,15.6491,8.632100000000001,22.3955,12.586,12.586,12.586,12.586,15.3441,10.9547,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,20.7294,10.5614,17.7434,9.7721,19.7049,24.2561,13.6691,13.6691,13.6691,13.6691,13.6691,8.5903,8.450700000000001,22.3662,14.8044,14.8044,14.8044,14.8044,14.8044,21.0214,5.065600000000001,5.7263,28.1467,15.0285,15.0285,20.2359,20.2359,25.7473,22.7931,22.7931,1.6415,12.553,31.0125,inf,23.6663,23.6663,23.6663,33.9938,1.5733,31.6126,2.1347,14.2842,25.849400000000003,30.8394,18.1015,34.6283,34.9176,35.0977,35.4214,4.3529,44.9424,36.4867,33.5902,28.8444,15.1821,5.8757,29.483,37.5854,37.8687,38.218,38.4755,38.4821,38.765,38.8292,10.7767,31.1822,31.5209,11.8344,11.8883,40.0527,32.1096,40.1644,40.2894,40.3847,41.7549,42.8487,40.9238,30.2606,34.593599999999995,35.3065,15.3272,43.5241,15.5717,35.8771,35.9051,44.2233,45.7489,48.6999,44.573,36.6645,36.9984,37.663,47.5552,18.885,19.313,48.7315,47.5811,48.0725,21.0834,49.3583,49.3694,49.4583,42.9324,50.9934,32.7202,52.9237,27.7424,29.6878,51.1211,36.0672,62.5077,17.9425,17.9425,17.950200000000002,21.9446
18.0157,20.1717,20.1717,20.3738,20.3738,18.0234,18.0234,18.0234,22.0178,22.0178,19.5788,22.02,11.7471,11.7471,19.6402,22.4687,14.5909,14.5909,14.5909,14.5909,25.985,26.2505,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,9.5451,24.9725,26.447,18.124,12.9417,24.3293,16.608900000000002,16.608900000000002,16.608900000000002,16.608900000000002,16.608900000000002,25.3605,27.0277,11.3391,12.7074,12.7074,12.7074,12.7074,12.7074,30.9247,25.6758,29.2362,15.8245,19.8835,19.8835,9.7291,9.7291,9.007100000000001,4.1111,4.1111,23.069,15.5703,31.0858,23.6663,inf,inf,inf,18.4526,25.722,11.2552,26.0849,38.234300000000005,4.0497,10.482,35.237,34.4525,34.741800000000005,34.922,35.2456,28.5017,23.1138,16.1293,13.2328,4.0009,39.1323,30.0245,9.1256,37.4097,37.6929,38.0422,38.2997,38.3064,38.5893,38.653400000000005,31.4811,53.3845,6.4609,32.5388,32.5926,27.1365,16.265700000000002,24.7671,40.1136,27.6228,22.227400000000003,15.5013,40.7481,47.3169,9.5336,10.4918,36.0315,43.3483,36.2761,10.8171,9.7126,44.0476,26.221400000000003,23.6398,44.3972,20.8205,21.154400000000003,21.819,29.1588,39.589400000000005,40.017300000000006,29.2186,47.4053,47.8967,41.7878,49.1825,49.1937,49.2826,18.0491,50.8176,56.670300000000005,52.7479,48.4467,50.3921,35.2771,56.7715,46.6637,18.0157,18.0157,18.0234,22.0178
18.4821,18.0543,18.0543,17.5362,17.5362,16.7302,16.7302,16.7302,19.4318,19.4318,15.1898,23.18,15.9577,15.9577,25.3337,14.8924,19.3892,19.3892,19.3892,19.3892,27.1307,27.3963,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,14.8508,26.1325,26.4127,25.6368,12.6269,12.6655,24.1217,24.1217,24.1217,24.1217,24.1217,27.6363,28.1877,11.605,24.0637,24.0637,24.0637,24.0637,24.0637,24.9536,29.8553,30.035400000000003,5.480600000000001,25.9411,25.9411,14.7858,14.7858,10.3141,16.9163,16.9163,33.3965,23.4403,12.3717,33.9938,18.4526,18.4526,18.4526,inf,34.9274,7.1977,35.2902,38.1165,19.7643,10.8326,38.6569,11.731,7.9888,21.1797,21.5265,37.707,6.8003,6.2134,9.9171,19.2187,40.0605,39.2298,12.5597,9.4963,12.05,24.3231,24.5806,24.5873,24.8702,10.816,40.6864,34.2858,19.0931,41.7441,41.798,8.6845,30.6345,6.315,26.3945,11.3093,8.454,15.4847,27.029,40.743,16.934900000000003,23.3404,45.2368,19.1244,45.4814,15.6337,13.5814,15.2007,12.448,12.4739,30.6781,35.1894,35.523300000000006,36.1879,13.562,48.7947,49.2227,15.4306,33.6862,34.1776,50.9931,35.4634,35.4745,35.5635,24.778,37.0985,51.59,39.0288,57.652,59.5975,34.447300000000006,65.9769,61.0326,18.4821,18.4821,16.7302,19.4318
